asymptotic,independent,4.0219
likelihood ratio statistic,independent,4.0208
borel,embedding,4.0196
predictable,poisson process,4.0182
node,descent,4.0178
error,backtracking,4.0178
expectation,random sample,4.0167
hazard function,quantile,4.0164
least excessive majorant,conditional probability,4.0159
almost surely,markov process,4.0151
continuous,norm,4.0118
bounded,equations,4.011
variable,geometric,4.0088
optimization,maximum likelihood estimate,4.0083
dirichlet,random variable,4.0073
censored data,transformation,4.007
borel,conditional,4.007
estimation,expected,4.0067
martingale problem,maximum a posteriori probability,4.006
probability,gradient method,4.0041
filtration,events,4.0035
deep learning,gradient descent,4.0034
exponential,weibull,4.003
matrix,binomial,4.0028
logistic model,expectation,4.0025
neighborhood,univariate,4.0022
odds,probability mass function,4.0018
parameter,normal,4.001
optimization,borel,4.0007
pearson,independent,3.997
boltzmann machine,random variable,3.9957
response,joint,3.9944
optimization,backtracking,3.9943
transformation,joint,3.9916
censored data,probit,3.9901
probabilities,marginal,3.9888
reduction,predictor,3.9835
norm,poisson,3.983
spline,events,3.9818
degrees of freedom,joint,3.9803
likelihood,variance,3.9794
poisson process,random variables,3.9784
chains,distributions,3.9778
markov chain,uniform,3.9759
minimal augmented filtration,filtration,3.9753
mcmc,uniform,3.9748
poisson process,continuous,3.9708
conditional,boundary,3.9698
local martingale,stochastic process,3.9671
likelihood,distribution function,3.967
norm,probability mass function,3.9656
bayesian,bias,3.9651
weight,variable,3.9626
assumption,events,3.9617
posterior density,conditional,3.9567
distribution,gradient descent,3.9566
log likelihood,trials,3.9554
approximation,gamma,3.9551
canonical,continuous,3.9534
random variable,random sample,3.9522
gradient,domain,3.9519
factor,convergence,3.9516
calibration,predictor,3.9507
martingale problem,supremum,3.949
likelihood equations,binomial,3.9482
l´evy process,error,3.9474
residual,unbiased estimator,3.9452
deep learning,backtracking,3.9451
expected information,independent,3.9444
aic,reduction,3.9436
median,log likelihood,3.9411
likelihood-ratio,random variable,3.9407
distribution,probability plot,3.939
martingale problem,girsanov theorem,3.9389
norm,expected value,3.9385
discrete,properties,3.9384
marginal,quasi-likelihood,3.938
fitting,gee,3.9378
markov process,i.i.d.,3.9347
tight,mean,3.9343
estimation,variance,3.9297
neighborhood,multivariate,3.9295
aic,logistic model,3.9293
filtration,uniform,3.929
norm,maximum a posteriori probability,3.9286
logistic model,hypergeometric,3.9258
statistic,joint,3.9247
logit,expected value,3.9226
cauchy problem,strong markov process,3.9222
binary,simulating,3.9222
domain,almost surely,3.9218
nonlinear,expected value,3.9215
inference,variance,3.9208
nonlinear,trial,3.9199
candidate solution,average,3.9179
linear model,likelihood,3.9178
neural network,random variable,3.9178
matrix,maximum likelihood,3.9174
integral,newton’s method,3.9172
inference,stationary,3.9142
continuation ratio,logistic model,3.9138
energy function,simulating,3.9128
gibbs sampler,envelope,3.9122
natural scale,least excessive majorant,3.9101
poisson’s equation,predictable,3.9079
l´evy process,almost surely,3.9045
expected information,probability,3.9045
laplace transform,probability,3.9043
stepwise,interaction,3.9038
log likelihood,conditional probability,3.9024
random effects,covariance matrix,3.9016
continuous,shrinkage,3.9008
influence,markov process,3.8999
weight,confidence interval,3.8968
conditional,natural parameter,3.8967
transformation,variable,3.8933
importance sampling,simulation,3.8925
natural scale,strong markov process,3.8913
poisson’s equation,borel,3.8902
dirichlet,poisson,3.8892
domain,product,3.8883
independent,linear model,3.8878
estimator,envelope,3.8869
approximate,newton,3.8859
cox model,exponential,3.8858
approximation,parameter,3.8847
convergence,strong markov property,3.8837
optimization,joint,3.8833
bounded,supremum,3.8821
sampling,simulation,3.8818
sample,gibbs sampler,3.8797
matrix,unbiased,3.8796
hypothesis,likelihood,3.8792
partition function,descent,3.8783
unbiased,random variable,3.8782
markov property,increasing process,3.8774
chains,sample,3.8772
inference,log likelihood,3.8764
product,continuous function,3.8759
cauchy,domain,3.8758
likelihood,maximum likelihood,3.8737
parameter,independent,3.8735
aic,transformations,3.8722
continuous,independent,3.8715
spline,moment generating function,3.8702
candidate solution,mean,3.8686
marginal,linear model,3.8678
exponential family,joint,3.8669
markov process,uniformly integrable,3.8661
cox model,probability mass function,3.866
maximum likelihood estimator,markov property,3.8652
multivariate,predictor,3.8648
markov process,trials,3.8648
inference,exponential,3.8647
l´evy process,itˆo’s formula,3.8646
convergence,distribution,3.8642
cauchy,borel,3.864
log odds,expected,3.8637
fuzzy q-iteration,newton,3.8636
generalized linear,likelihood-ratio,3.863
probabilities,random sample,3.8627
domain,supremum,3.862
binomial,independence,3.8611
random effects,binomial,3.8599
posterior density,log likelihood,3.8587
kolmogorov,markov process,3.8581
filtration,discrete,3.8573
fuzzy q-iteration,quadratic,3.8569
l´evy process,maximum a posteriori probability,3.8566
logit,deviance,3.8564
variance,properties,3.856
bounded,borel,3.8548
pooling,descent,3.8543
inference,probability mass function,3.8543
poisson,maximum a posteriori probability,3.853
exponential family,independent,3.8502
distributions,lower semicontinuous,3.8498
glmm,poisson,3.8496
stepwise,continuous,3.8487
distributions,sample,3.848
cauchy problem,information,3.8477
dirichlet,continuous,3.8471
sum of squares,log likelihood,3.8463
domain,cantor,3.8458
quantile,matrix,3.8432
brownian bridge,brownian motion,3.843
square integrable martingale,h¨older continuous,3.8423
stochastic process,conditional,3.8402
likelihood,interpretation,3.8391
optimization,distribution,3.8383
strong markov property,information,3.8379
confidence interval,mean,3.8356
average,newton,3.8356
joint,random sample,3.8352
cox model,hazard function,3.8346
random variables,strong markov process,3.8338
exponential,independent,3.8337
strong markov property,stochastic integral,3.832
brownian motion,supremum,3.8314
bounded,approximate,3.8309
domain,polyhedron,3.8306
markov property,square integrable martingale,3.8305
points,brownian motion,3.8285
random variables,state space,3.8277
domain,affine set,3.8273
mcmc,rejection sampling,3.8272
stepwise,random variables,3.827
univariate,distribution,3.8263
variance,hessian,3.8257
approximate,gradient method,3.8244
policy evaluation,value function,3.8235
l´evy process,joint,3.8234
value function,maximum a posteriori probability,3.8226
nonparametric,expected,3.8224
conditional,weight,3.8219
logistic model,quadratic,3.8211
convergence,gamma,3.819
proposal distribution,stationary,3.8145
approximation,newton’s method,3.8144
independent,equations,3.8114
logistic model,glm,3.8104
predictor,fitting,3.808
marginal,trial,3.8064
cauchy,approximate,3.8057
log odds,random variable,3.8055
stopping time,expected,3.8042
shrinkage,binary,3.8041
local martingale,gaussian,3.8032
maximum a posteriori probability,convergence,3.8027
conditional,interpretation,3.8015
characteristic function,integral,3.8012
normal,bias,3.8005
poisson,expected value,3.8004
markov process,consistency,3.8004
martingale,parameter,3.8002
markov chain,least excessive majorant,3.799
information,descent,3.7985
variable selection,random variables,3.7981
logit,gee,3.7965
variable,distribution function,3.7958
bootstrapping,spline,3.7955
bayesian,linear regression,3.7954
shrinkage,interaction,3.7949
continuous,negative binomial,3.7943
product formula,filtration,3.7917
filtration,expected value,3.7896
poisson,cantor,3.7896
test statistic,random variable,3.7887
markov chain,points,3.7878
increasing process,normal,3.7876
inference,likelihood,3.7875
conditioning,independent,3.7864
domain,variable,3.7864
independent,generalized linear,3.7853
residual,linear regression,3.7816
estimator,gradient descent,3.7814
l´evy process,girsanov theorem,3.7811
normal,markov process,3.7786
variable,degrees of freedom,3.778
increasing process,continuous,3.7755
logistic model,moment,3.7754
random variable,continuous-time,3.7753
median,matrix,3.7733
cumulative,logit,3.7733
regularization,expected,3.7727
marginal,nonlinear,3.771
sample,multivariate normal,3.7704
brownian motion,filtration,3.7694
unbiased estimator,normal,3.7675
conditional,critical region,3.7671
asymptotic,odds,3.7665
boundary,square integrable martingale,3.7664
predictable,probability,3.7657
bivariate,kernel,3.7643
inference,trials,3.7641
variable,random variables,3.764
martingale,independent,3.7625
asymptotic,normal,3.7619
parameter,interpretation,3.761
components,nonlinear,3.7601
continuous,expectation,3.7589
semimartingale,random variables,3.7545
spline,trial,3.7535
continuous,cantor,3.7534
exponential family,log likelihood,3.7531
infinitesimal generator,cantor,3.753
natural scale,girsanov theorem,3.7511
sample,generalized linear,3.7509
convergence,objective function,3.7488
mean,test statistic,3.7475
unbiased,exponential,3.7473
mean,order statistics,3.7467
gibbs sampler,boundary,3.745
product,least excessive majorant,3.7428
censored data,transformations,3.7426
parameter,order statistics,3.7403
optimization,probability plot,3.7402
generalized linear,likelihood,3.7402
shrinkage,cox model,3.7372
joint,probability mass function,3.7371
domain,strong markov property,3.7363
parameter,cumulant-generating function,3.7361
natural scale,poisson,3.7353
error,spline,3.7348
fourier transform,brownian motion,3.7348
optimization,least excessive majorant,3.7343
maximum likelihood,conditional probability,3.7343
univariate,conditional,3.7342
reduction,joint,3.734
sample,interaction,3.7326
deviance,binomial,3.7326
binary,variance,3.7315
borel,conditional probability,3.731
poisson,trial,3.7294
gradient method,dual,3.7289
bias,random sample,3.728
estimator,binomial,3.7274
random variables,stationary,3.7273
probability,condition number,3.727
stochastic integral,continuous,3.727
dual,variable,3.7263
mean,independence,3.7261
weak uniqueness,distribution,3.7257
local search,optimization,3.7239
nonlinear,log likelihood,3.7238
calibration,maximum likelihood estimator,3.722
odds,loglinear models,3.72
mean,dirichlet problem,3.7186
independent,convergence,3.7175
maximum likelihood,trials,3.7164
sampling,gradient method,3.7156
almost surely,mean,3.7156
continuous function,stopping time,3.7149
transformations,spline,3.7147
independent,rss,3.7128
policy,newton,3.7118
log odds,binomial,3.7098
correlation,information,3.7095
maximum likelihood estimator,maximum likelihood,3.7095
sample,discrete,3.708
poisson,continuous,3.707
maximum likelihood estimator,distribution,3.7069
markov process,supremum,3.7067
optimization,likelihood ratio statistic,3.7058
univariate,state space,3.7047
gaussian,mean,3.7038
predictor,cluster,3.7036
martingale problem,utility,3.7025
brownian bridge,mean,3.7007
approximate,q-iteration,3.7001
posterior density,variance,3.6997
matrix,residual,3.6989
semimartingale,filtration,3.6982
stochastic process,distribution,3.6975
increasing process,stochastic process,3.6953
power,odds,3.695
logistic model,wald statistic,3.6948
cross-entropy,parameter,3.6934
residual,bias,3.6931
null set,h¨older continuous,3.6919
approximate,random sample,3.6898
mean,strong markov property,3.6895
random variable,continuous function,3.6893
optimization,posterior density,3.6889
profile likelihood,random sample,3.688
factor,backtracking,3.6878
logit,quasi-likelihood,3.6874
crossover,optimization,3.687
normal,order statistics,3.6863
l´evy process,multidimensional,3.6856
recall,convergence,3.6846
objective function,sample,3.6843
poisson,parameter,3.6829
least excessive majorant,continuous martingale,3.6824
sample,condition number,3.6823
mean,exponential family,3.6822
poisson’s equation,product,3.6819
distribution,hypergeometric,3.68
donsker invariance principle,borel,3.679
poisson,trials,3.6763
itˆo’s formula,independent,3.6759
components,predictor,3.6757
variance,null distribution,3.6754
distribution,recurrence,3.6743
variance,invariant,3.6742
matrix,invariant,3.6722
boundary,martingale,3.6719
trials,probability,3.6718
power,normal,3.6707
policy iteration,value function,3.6706
sample,distribution,3.6689
mse,random variables,3.6677
bayesian,linear model,3.6676
filtration,parameter,3.6667
weight,binomial,3.666
binomial,variance,3.666
domain,multidimensional,3.6655
martingale,expectation,3.6633
linear regression,trials,3.6628
norm,martingale,3.6625
fourier transform,filtration,3.6621
error,central limit theorem,3.6618
properties,normal,3.6612
martingale problem,error,3.6611
joint,descent,3.6606
estimation,confidence interval,3.6605
semigroup,probabilities,3.6597
normal,sum of squares,3.6587
null set,expected,3.6587
correlation,simulation,3.6586
error,moment generating function,3.6585
sample,hypergeometric,3.6584
submartingale,normal,3.6583
approximate,expected,3.6577
bayesian,exponential,3.6571
response,bandwidth,3.6547
estimator,second derivative,3.6543
unbiased,likelihood,3.6527
likelihood-ratio,binomial,3.6511
variance,time series,3.6504
bayesian,poisson process,3.6499
parameter,mcmc,3.6496
link function,p-value,3.6493
cauchy problem,least excessive majorant,3.649
conditional,response,3.6488
independent,power,3.6482
approximation,exponential,3.6478
poisson,test statistic,3.6476
normal,critical region,3.646
factor,variance,3.6457
bayesian,unbiased,3.645
odds,likelihood equations,3.6445
mean,time series,3.6442
poisson,minimal augmented filtration,3.6427
tight,borel,3.6409
binomial,response,3.6383
binomial,probability mass function,3.638
binary,log likelihood,3.6375
martingale problem,almost surely,3.6364
cauchy,strong markov property,3.6359
joint,exponential,3.6359
linear model,residual,3.6355
l´evy process,hitting time,3.6337
asymptotic,expected,3.6334
random effects,missing data,3.6324
brownian motion,doob’s inequalities,3.6309
descent,optimal value,3.6299
univariate,mean,3.6283
variance,second-order,3.6261
mcmc,univariate,3.6257
aic,statistics,3.6248
bayes,markov process,3.6231
compensator,brownian motion,3.6229
distribution,second-order,3.6229
itˆo’s formula,laplace transform,3.6224
chebyshev’s inequality,probability,3.6219
variance,cumulant-generating function,3.6216
mean,second-order,3.6198
sample,backtracking line search,3.6193
chi-squared,expected,3.6192
sample,gaussian quadrature,3.618
marginal,bias,3.6171
reward function,approximate,3.6152
exponential,parameter,3.6144
mcmc,multivariate normal,3.6142
pearson,conditional,3.6125
simulated annealing,average,3.6123
unbiased,simulating,3.6114
assumption,continuous function,3.6106
supremum,central limit theorem,3.6103
components,variable selection,3.6102
variance,stepwise,3.6098
log likelihood,nonlinear,3.6094
logit,probability density function,3.6093
quasi-newton,random sample,3.6076
independent,critical region,3.6068
logistic regression,likelihood-ratio,3.6068
poisson point process,borel,3.6068
natural scale,exponential,3.6065
maximum likelihood,bias,3.6057
poisson,confidence interval,3.6053
weak uniqueness,product,3.605
estimator,trial,3.605
rejection sampling,integral,3.6047
probabilities,gee,3.6046
cumulative,predictor,3.6045
q-iteration,approximate,3.6037
glmm,generalized linear,3.6014
residual,curve fitting,3.599
residual,curve fitting,3.599
bayesian,bayesian,3.5988
span,curve fitting,3.5977
span,curve fitting,3.5977
binomial,statistic,3.5971
mcmc,strong markov process,3.5965
predictor,nonlinear,3.5962
quadratic,domain,3.5953
newton,quadratic,3.5953
dual,power,3.5934
random variable,additive functional,3.5925
martingale problem,partial derivative,3.5902
strong markov property,integral,3.5899
state space,bounded,3.5894
binary,trials,3.5892
posterior distribution,markov process,3.5888
parameter,distribution function,3.5874
chains,univariate,3.5848
poisson’s equation,martingale,3.5848
statistic,normal,3.5841
natural scale,partial derivative,3.5837
calibration,interaction,3.5827
error,eigenvalue,3.5813
invariance,borel,3.5809
maximum likelihood estimator,variance,3.5792
curve fitting,bivariate,3.5766
curve fitting,bivariate,3.5766
hessian,newton step,3.5763
logistic regression,glm,3.5755
stepwise,joint,3.5754
poisson point process,h¨older continuous,3.5752
exponential,gamma,3.5736
random variable,strong markov property,3.5736
chains,proposal distribution,3.5729
gaussian,strong markov property,3.5719
logit,expected,3.5711
components,reduction,3.5706
matrix,strong markov property,3.5687
domain,convex hull,3.5682
markov property,continuous,3.566
sample,gee,3.5657
simulated annealing,mean,3.5637
interaction,covariance matrix,3.5631
matrix,linear regression,3.563
variance,independent,3.5626
random sample,variance,3.5615
minimal augmented filtration,parameter,3.56
brownian motion,semimartingales,3.5599
maximum a posteriori probability,descent,3.559
policy,gradient method,3.5587
logit,log odds,3.5583
probability,upper bound,3.5583
approximate,policy evaluation,3.5579
weak uniqueness,weak uniqueness,3.5576
estimator,probability mass function,3.5573
boundary,norm,3.5567
deviance,residual,3.5552
domain,least excessive majorant,3.5547
weak solution,bounded,3.5534
regularization,dual,3.5534
increasing process,parameter,3.5531
parameter,random variable,3.553
borel,distribution,3.5519
l´evy process,utility,3.5509
envelope,envelope,3.5496
nonlinear,probability mass function,3.5461
integral,univariate,3.5458
posterior density,random sample,3.5451
almost surely,bounded,3.5429
distribution,strong markov process,3.542
candidate solution,multivariate,3.5418
residual,independent,3.5414
sample,sampling,3.5388
inference,trial,3.5376
variance,probability plot,3.5359
probability,convergence,3.5352
characteristic function,variable,3.5341
weak convergence,strong markov process,3.533
estimator,points,3.5329
convergence,cumulants,3.5307
mcmc,time series,3.5289
integral,exponential,3.526
autoencoder,descent,3.5248
deep learning,newton’s method,3.5237
univariate,variable,3.5233
markov chain,bayesian,3.5231
weibull,hazard function,3.5188
mean,geometric,3.5181
response,design matrix,3.5179
random sample,exponential,3.5177
residual,estimation,3.5174
random variables,dirichlet problem,3.517
natural scale,strong markov property,3.5163
reinforcement learning,h¨older continuous,3.5136
natural scale,utility,3.5136
borel,probability,3.5127
logistic model,odds ratio,3.5119
gaussian,additive functional,3.5107
simulation,simulation,3.5106
distribution,multivariate normal,3.5102
sparse,shrinkage,3.5099
effective sample size,integral,3.5089
logistic regression,poisson,3.5088
generalized linear,confidence interval,3.5084
log-normal distribution,log-logistic distribution,3.5083
back-propagation,descent,3.5066
gibbs sampler,least excessive majorant,3.5055
mse,gradient,3.5051
correlation,parameter,3.5039
discrimination,binary,3.5036
characteristic function,maximum a posteriori probability,3.5036
maximum likelihood estimator,mean,3.5035
log likelihood,interpretation,3.5028
policy,parameter,3.5022
sampling,hessian,3.501
dirichlet,itˆo’s formula,3.4985
convergence,maximum likelihood estimate,3.4971
constraint,optimization,3.4945
sparse,variable selection,3.4939
candidate solution,random sample,3.492
unbiased,distribution,3.4908
infinitesimal generator,information,3.489
quasi-newton,multivariate,3.4884
logistic model,nonlinear,3.4877
transformation,likelihood,3.4861
expectation,exponential,3.4858
optimization,approximation,3.4839
marginal distribution,marginal,3.4831
newton’s method,dual,3.4829
sparse,reduction,3.4817
univariate,strong markov property,3.4786
predictable,poisson,3.4779
predictor,kernel,3.4775
response,spline,3.4771
policy,filtration,3.4767
average,expected,3.4766
domain,generalized inequality,3.4754
response,independence,3.4753
semigroup,recall,3.4746
random variable,stationary,3.4744
independence,random variable,3.474
likelihood,trials,3.4729
nonlinear,sum of squares,3.472
state space,itˆo’s formula,3.4717
condition number,dual,3.4717
conditional,polynomial,3.4712
curve fitting,estimator,3.4702
curve fitting,estimator,3.4702
random variable,poisson,3.4685
convergence,points,3.4672
log-logistic distribution,hazard function,3.4654
residual,exponential family,3.463
lower semicontinuous,stopping time,3.463
quadratic,descent,3.4617
predictor,trial,3.4615
conditional,inference,3.4613
envelope,simpson’s rule,3.46
maximum likelihood estimator,strong markov process,3.4577
deep learning,derivative,3.4572
bounded,lower semicontinuous,3.4562
estimation,exponential,3.4551
properties,descent,3.4541
finite-dimensional distributions,borel,3.454
minimal augmented filtration,normal,3.4532
rss,likelihood,3.4532
proposal distribution,sample,3.4516
matrix,unbiased estimator,3.4511
linear regression,hypothesis,3.451
jeffreys prior,markov process,3.4507
estimator,joint,3.4494
policy,random variables,3.4492
convergence,normal,3.447
log odds,generalized linear,3.4455
itˆo’s formula,poisson process,3.4454
univariate,missing data,3.4453
variable,transformations,3.4451
censored data,probability,3.4449
log-logistic distribution,maximum likelihood estimator,3.4433
power,domain,3.443
stochastic integral,maximum a posteriori probability,3.4426
poisson,martingale,3.4417
gibbs sampler,importance sampling,3.4417
log likelihood,binomial,3.4415
cauchy,additive functional,3.4404
dirichlet,least excessive majorant,3.4404
state space,predictable,3.4387
markov chain,simulation,3.4385
mean,sample size,3.4379
stopping time,expectation,3.4376
binomial,likelihood-ratio,3.4374
log likelihood,unbiased,3.4374
deep learning,condition number,3.4366
glm,pearson,3.4345
probability,probabilities,3.4342
log-normal distribution,maximum likelihood estimator,3.4342
logistic model,sample size,3.4326
log likelihood,residual,3.4299
continuous,continuous function,3.4295
unbiased,spline,3.4287
maximum likelihood estimate,normal,3.4276
cross-entropy,brownian motion,3.4263
value function,value function,3.4251
stationary,log likelihood,3.4251
pearson,expected,3.4241
probability,lower semicontinuous,3.424
conditional,likelihood-ratio,3.4228
deep learning,second derivative,3.4217
candidate solution,nonlinear,3.4199
generalized linear,random variable,3.4197
sum of squares,unbiased,3.4176
additive functional,square integrable martingale,3.413
dirichlet,maximum a posteriori probability,3.4129
integral,stopping time,3.4129
hessian,newton,3.4115
joint,maximum likelihood,3.4105
odds,logistic regression,3.4101
information,expected value,3.4094
properties,expected,3.4092
factor,newton,3.4076
estimator,distribution function,3.4074
equations,bounded,3.4053
assumption,matrix,3.4031
brownian motion,maximum a posteriori probability,3.4025
fisher’s exact test,random variable,3.4024
estimating equations,marginal,3.4014
random effects,deviance,3.4004
distribution,cumulants,3.4001
spline,trials,3.3997
martingale problem,hitting time,3.3996
potential,sample,3.3988
markov chain,exponential,3.3972
bootstrapping,convergence,3.3969
variance,strong markov process,3.3965
nonlinear,descent,3.3963
normal,boundary,3.3955
random variable,right continuous with left limits,3.3953
mcmc,moral graph,3.3945
cauchy,bounded,3.3942
inference,exponential family,3.3937
mcmc,variance reduction,3.3934
predictor,trials,3.3934
multinomial,expected,3.3927
maximum likelihood estimator,invariant,3.3923
inference,simulating,3.3911
value function,convergence,3.3903
probabilities,sample,3.3883
quadratic,expected,3.3882
distributions,simulating,3.3879
newton,convergence,3.3873
brownian motion,semimartingale,3.3869
markov property,conditional probability,3.3867
shrinkage,random variables,3.3859
newton’s method,likelihood,3.3848
likelihood,conditional probability,3.3829
chains,stationary distribution,3.3824
weibull,cumulative,3.3817
dirichlet,information,3.3812
random variables,continuous function,3.3812
exponential,maximum likelihood estimator,3.3807
dirichlet,integral,3.3803
manifold,quadratic,3.3795
sample,subinterval,3.3777
conditional,likelihood equations,3.3757
independence,joint,3.3756
martingale problem,poisson,3.3754
fitting,poisson,3.3748
covariance,simulating,3.3745
parameter,conditional probability,3.3743
closure,least excessive majorant,3.3731
correlation,expected value,3.3726
distribution,time series,3.3714
average,random sample,3.3713
strong markov property,conditional probability,3.371
semimartingale,submartingale,3.3704
interpretation,probability,3.3701
marginal,central limit theorem,3.3695
objective function,average,3.369
likelihood,weibull,3.3685
odds,cluster,3.3679
glm,random variable,3.3675
l´evy process,partial derivative,3.3674
bayesian,conditional probability,3.3669
bayesian,unbiased estimator,3.3667
distribution,uniform,3.3661
joint,trials,3.3654
likelihood,cumulant-generating function,3.3646
logistic model,independence,3.364
continuous,average,3.3633
mean,aic,3.3622
residual,sum of squares,3.3615
cumulative,cluster,3.3614
value function,continuous-time,3.361
cross-entropy,policy,3.3596
multivariate,log likelihood,3.3593
newton method,descent,3.3579
matrix,additive functional,3.3544
continuous,optional stopping theorem,3.3541
variance,normal linear model,3.3534
domain,completeness,3.3534
value function,descent,3.3507
odds ratio,glm,3.3498
quantile regression,binary,3.3498
random sample,log likelihood,3.3486
likelihood,binomial,3.3484
factor,moment generating function,3.348
bias,exponential,3.3466
maximum likelihood estimator,information,3.3466
gamma,normal,3.3465
sample,points,3.3462
weak uniqueness,strong markov property,3.3435
inference,interpretation,3.3404
stationary distribution,stationary,3.3403
simulated annealing,multivariate,3.3394
mcmc,dirichlet problem,3.3394
independence,poisson,3.3379
bayesian,rss,3.3365
optimization,observed information,3.3351
weak solution,martingale,3.3334
median,random variable,3.3316
envelope,polynomial,3.3308
manifold,probability,3.3305
conditional,estimation,3.3292
cauchy problem,cantor,3.3282
submartingale,conditional,3.328
curve fitting,smoother,3.328
curve fitting,smoother,3.328
censored data,likelihood,3.3279
mean,recurrence,3.3268
independence,independence,3.3268
error,kkt,3.3253
distribution,upper bound,3.325
parameter,hypergeometric,3.3246
stopping time,convergence,3.3241
supervised learning,gradient,3.324
probability,nonlinear,3.3237
parameter,univariate,3.3236
distributions,inference,3.3233
variance,shrinkage,3.3232
average,backtracking,3.322
residual,expected,3.3219
norm,binomial,3.3214
expectation,martingale,3.3205
newton step,domain,3.3188
continuous,itˆo’s formula,3.3171
approximate,policy iteration,3.3169
assumption,information,3.3162
information,gamma,3.3161
markov chain,distribution,3.3155
minimal augmented filtration,h¨older continuous,3.3155
factor,maximum likelihood estimator,3.3155
semigroup,lower semicontinuous,3.3154
cauchy problem,distribution,3.3151
local martingale,continuous-time,3.3138
cox model,test statistic,3.3136
martingale problem,multidimensional,3.3088
envelope,sampling,3.3079
neighborhood,distribution,3.3074
odds ratio,likelihood-ratio,3.3073
kkt,descent,3.3072
maximum likelihood,unbiased,3.307
response,rss,3.3069
calibration,logistic model,3.3064
binary,log odds,3.3054
statistic,probability,3.3049
value function,minimal augmented filtration,3.3045
odds,random variable,3.3035
closure,borel,3.3034
unbiased estimator,random variable,3.3032
cox model,estimator,3.301
mean,power,3.3007
power,expected,3.3005
aic,vertices,3.3003
strong markov process,markov process,3.3002
continuous-time,random variable,3.3
strong markov process,random variable,3.2994
binomial,sample,3.2993
borel,quadratic variation,3.2989
continuous function,continuous,3.2985
random variables,normal,3.2969
variable,gibbs sampler,3.2969
bias,likelihood,3.2953
dirichlet problem,itˆo’s formula,3.2938
characteristic function,strong markov process,3.2928
censored data,log likelihood,3.2928
glm,statistic,3.2913
probabilities,log likelihood,3.2897
inference,residual,3.2879
linear model,hypothesis,3.2873
residual,logistic model,3.2864
mean,normal linear model,3.2862
infinitesimal generator,product,3.2857
optional stopping theorem,probability,3.2853
generalized linear,hypergeometric,3.2841
variable,hypergeometric,3.284
weight,integral,3.2839
cumulative,parameter,3.2824
deviance,random variable,3.2822
additive functional,conditional,3.2807
mixture models,response,3.2795
domain,cones,3.2794
chains,joint,3.2792
continuous-time,joint,3.278
quantile,predictor,3.2777
stationary distribution,sample,3.2771
profile likelihood,mean,3.2765
simulated annealing,random sample,3.2757
borel,semimartingale,3.2755
additive functional,norm,3.2753
error,gradient method,3.273
sample,approximate,3.2706
natural scale,invariant,3.2689
analysis of variance,likelihood,3.2682
logistic model,confidence interval,3.2676
conditioning,joint,3.2666
components,transformations,3.2661
objective function,newton’s method,3.2623
generalized linear,distributions,3.2622
deviance,chi-squared,3.2618
interpretation,log likelihood,3.261
optimization,additive functional,3.2604
odds,covariance matrix,3.2597
quasi-likelihood,response,3.2594
mean,binary logistic model,3.2593
candidate solution,newton’s method,3.2592
predictor,estimation,3.2592
poisson,stopping time,3.2578
confidence interval,random sample,3.2575
approximation,cumulant-generating function,3.256
probability,order statistics,3.256
convergence,strong markov process,3.2554
response,hypergeometric,3.2553
distribution,bernoulli,3.2533
confidence interval,odds,3.2527
median,censored data,3.2524
kernel,hessian,3.2519
variance,moment,3.2518
mean,polynomial,3.2512
norm,gaussian,3.2512
censored data,weight,3.2501
maximum likelihood,random sample,3.2496
convergence,envelope,3.2486
multivariate,maximum likelihood,3.2479
median,sample,3.2452
martingale,recall,3.2449
gradient,geometric,3.2429
borel,probability mass function,3.2429
linear regression,descent,3.2428
fitted values,poisson,3.2423
infinitesimal generator,variable,3.2421
nonparametric,marginal,3.2421
sample,newton’s method,3.2418
crossover,average,3.2418
interaction,hypothesis,3.2397
filtration,probability mass function,3.2393
optimal value,optimization,3.239
random variable,dirichlet problem,3.2385
correlation,median,3.2383
inference,deviance,3.2383
